From Date,To Date,KE_PM2.5,KE_PM10,KE_NO2,KE_CO,K_PM2.5,K_PM10,K_NO2,K_CO,VPW_PM2.5,VPW_PM10,VPW_NO2,VPW_CO,D_PM2.5,D_PM10,D_NO2,D_CO,C_PM2.5,C_PM10,C_NO2,C_CO,BKC_PM2.5,BKC_PM10,BKC_NO2,BKC_CO,CE_PM2.5,CE_PM10,CE_NO2,CE_CO,SN_PM2.5,SN_PM10,SN_NO2,SN_CO,CSIA(_PM2.5,CSIA(_PM10,CSIA(_NO2,CSIA(_CO,S_PM2.5,S_PM10,S_NO2,S_CO
04-01-2025 00:00,04-01-2025 01:00,79.59,198.99,65.43,3.94,24.99,110.39,12.78,1.07,34.37,181.45,49.39,0.41,90.0,216.86333333333332,53.63,1.65,40.97,102.61,38.19,0.91,65.84,284.54,60.34,1.66,98.59,193.7,23.52060606060606,0.34727272727272723,104.8,141.66066666666666,22.89,1.01,41.02,208.94,30.51,0.6,61.52,183.52,21.82,0.72
04-01-2025 01:00,04-01-2025 02:00,77.04,208.65,54.65,5.0,24.88,109.74,12.47,1.04,35.12,166.55,42.38,0.41,83.08,229.51,42.92,1.65,42.5,106.46,31.01,0.83,77.33,408.2,52.57,1.55,98.59,193.7,23.56818181818182,0.35318181818181815,101.95,142.90933333333334,11.49,1.28,35.25,162.62,33.7,0.66,68.67,223.55,26.37,0.74
04-01-2025 02:00,04-01-2025 03:00,78.53,221.18,50.42,4.35,25.36,111.47,13.07,1.1,30.48,122.6,47.66,0.41,73.47,188.18,36.69,1.65,40.67,104.88,28.57,0.78,91.52,392.9,51.66,1.21,98.59,193.7,23.615757575757577,0.35909090909090907,115.16,144.158,20.26,0.81,39.06,199.36,40.63,0.8,86.3,342.97,34.03,0.77
04-01-2025 03:00,04-01-2025 04:00,81.75,219.59,52.25,3.93,26.38,115.22,15.91,1.38,32.99,136.91,49.58,0.41,63.43,143.27,37.48,1.65,43.0,102.57,30.08,0.8,98.89,374.76,49.83,1.18,98.59,193.7,23.663333333333334,0.365,98.22,145.40666666666667,19.73,0.69,40.87,217.38,39.38,0.77,84.09,322.69,33.94,0.78
04-01-2025 04:00,04-01-2025 05:00,82.35,207.48,53.0,3.49,24.53,108.45,17.81,1.57,33.05,133.17,51.91,0.41,61.94,134.06,36.75,1.65,47.8,104.09,36.16,0.9,100.41,406.26,49.51,1.36,98.59,193.7,23.71090909090909,0.37090909090909085,96.31,146.65533333333335,15.13,0.68,37.45,181.73,37.29,0.73,78.54,290.98,30.48,0.74
04-01-2025 05:00,04-01-2025 06:00,83.59,195.44,52.88,3.12,22.55,101.19,13.57,1.15,36.23,143.73,46.87,0.41,62.137195121951216,134.274875,36.41280487804878,1.65,47.51,100.07,35.09,0.98,98.43,309.23,52.59,0.94,98.59,193.7,23.758484848484848,0.3768181818181818,95.83,147.904,14.87,0.68,38.74,187.38,41.04,0.8,64.13,193.22,31.37,0.73
04-01-2025 06:00,04-01-2025 07:00,79.79,191.66,50.51,2.72,23.17,103.47,12.22,1.02,40.0,159.6,47.98,0.41,62.33439024390243,134.48975000000002,36.07560975609756,1.65,49.67,105.21,27.38,1.07,93.47,292.77,59.51,0.92,98.59,193.7,23.80606060606061,0.3827272727272727,104.53,149.15266666666668,18.15,0.69,40.81,200.61,40.11,0.79,68.52,212.81,28.77,0.7
04-01-2025 07:00,04-01-2025 08:00,74.58,206.0,51.27,2.43,24.67,108.97,13.32,1.13,36.52,145.65,40.26,0.41,62.53158536585366,134.704625,35.738414634146345,1.65,54.02,121.66,24.75,1.07,98.22,251.09,53.39,1.06,98.59,193.7,23.853636363636365,0.3886363636363636,102.84,150.40133333333333,15.95,0.83,45.65,225.21,40.48,0.8,68.31,198.15,27.5,0.73
04-01-2025 08:00,04-01-2025 09:00,74.92,228.25,71.14,1.7,31.44,133.78,13.87,1.17,33.09,158.34,45.91,0.41,62.728780487804876,134.9195,35.40121951219512,1.65,53.49,131.44,28.84,1.13,93.19,217.99,75.15,1.0,98.59,193.7,23.901212121212122,0.39454545454545453,90.23,151.65,16.88,0.67,43.92,232.19,31.35,0.61,78.38,249.66,27.56,0.73
04-01-2025 09:00,04-01-2025 10:00,79.72,228.18,93.94,1.37,32.44,137.44,13.47,1.15,32.71,172.17,36.26,0.41,62.925975609756094,135.134375,35.0640243902439,1.65,55.2,134.62,46.22,1.14,90.79,174.69,90.34,0.76,98.59,193.7,23.94878787878788,0.4004545454545454,86.9,162.83,20.36,0.68,39.34,193.89,26.28,0.52,62.78,179.66,20.87,0.68
04-01-2025 10:00,04-01-2025 11:00,71.97,207.42,89.58,0.93,24.8,109.46,12.07,1.0,32.48,175.03,41.28,0.41,63.12317073170731,135.34925,34.72682926829268,1.65,51.07,143.39,27.14,0.7,90.77,167.46,83.53,0.62,98.59,193.7,23.996363636363636,0.4063636363636363,85.14,167.56,19.49,0.53,31.81,144.97,19.65,0.38,53.78,138.27,16.27,0.64
04-01-2025 11:00,04-01-2025 12:00,55.8,176.57,79.15,0.6,18.33,85.68,12.08,1.0,22.64,127.15,45.06,0.4,63.32036585365854,135.564125,34.389634146341464,1.65,17.02,47.8,12.7,0.51,81.79,160.91,77.23,0.46,98.59,193.7,24.043939393939393,0.41227272727272724,74.76,114.61,16.54,0.37,26.2,113.92,18.51,0.36,48.22,119.81,11.62,0.59
04-01-2025 12:00,04-01-2025 13:00,46.46,148.79,61.98,0.68,15.55,76.24,9.32,0.77,18.86,106.01,46.67,0.4,63.517560975609754,135.779,34.052439024390246,1.65,9.77,81.66,8.92,0.5549999999999999,66.62,132.9,59.96,0.4,98.59,193.7,24.091515151515154,0.41818181818181815,62.18,138.57,14.6,0.31,28.97,117.15,16.83,0.33,42.52,113.74,8.57,0.59
04-01-2025 13:00,04-01-2025 14:00,44.3,142.1,50.43,0.56,16.78,78.31,8.89,0.7,20.072142857142858,152.4,45.17,0.4,63.71475609756097,135.993875,33.71524390243903,1.65,13.78,83.61,22.15,0.6,59.54,91.22,72.08,0.71,98.59,193.7,24.13909090909091,0.4240909090909091,52.07,81.23,16.93,0.67,27.66,111.17,18.1,0.38,40.77,115.12,10.9,0.62
04-01-2025 14:00,04-01-2025 15:00,49.09,142.45,37.17,0.42,26.37,130.56,8.42,0.63,21.284285714285712,154.04444444444445,42.45,0.4,63.91195121951219,136.20875,33.3780487804878,1.65,23.27,89.87,37.23,0.645,58.56,112.99,60.51,0.72,98.59,193.7,24.186666666666667,0.42999999999999994,88.04,194.14,26.84,0.78,32.41,149.81,19.37,0.38,49.94,130.02,9.96,0.65
04-01-2025 15:00,04-01-2025 16:00,50.57,129.17,34.1,0.33,30.96,132.42,8.3,0.6,22.49642857142857,155.6888888888889,43.52,0.4,64.10914634146341,136.42362500000002,33.040853658536584,1.65,37.98,98.49,34.08,0.69,55.64,131.43,48.35,0.68,98.59,193.7,24.234242424242424,0.4359090909090909,91.45,212.46,23.53,0.69,33.45,142.48,18.52,0.36,50.57,130.62483870967742,24.21666666666667,0.6535483870967742
04-01-2025 16:00,04-01-2025 17:00,51.61,128.29,41.02,0.46,30.56,130.53,7.92,0.58,23.708571428571428,157.33333333333334,42.38,0.4,64.30634146341463,136.6385,32.703658536585365,1.65,37.55,104.02,27.16,0.68,49.34,129.74,48.77,0.63,98.59,193.7,24.28181818181818,0.4418181818181818,84.62,189.47,23.59,0.94,31.87,141.62,18.29,0.36,50.57,131.22967741935486,38.47333333333333,0.6570967741935484
04-01-2025 17:00,04-01-2025 18:00,49.27,128.58,34.71,0.42,34.11,143.57,8.02,0.59,24.920714285714283,158.9777777777778,46.58,0.41,64.50353658536585,136.853375,32.36646341463415,1.65,42.15,101.67,25.93,0.7,55.53,121.89,50.65,0.53,98.59,193.7,24.329393939393942,0.4477272727272727,80.56,183.55,28.9,0.89,32.79,142.08,18.74,0.37,54.17,131.83451612903227,52.73,0.6606451612903226
04-01-2025 18:00,04-01-2025 19:00,42.58,118.97,40.08,0.42,30.9,131.72,8.23,0.61,26.13285714285714,160.62222222222223,45.47,0.4,64.70073170731708,137.06825,32.02926829268293,1.65,39.93,91.17,33.31,0.74,57.26,122.48,60.65,0.57,98.59,193.7,24.3769696969697,0.4536363636363636,66.79,198.64,31.47,0.96,32.08,152.72,20.49,0.4,57.77,132.43935483870968,48.7,0.6641935483870968
04-01-2025 19:00,04-01-2025 20:00,41.63,109.29,56.65,0.43,27.25,118.41,8.75,0.67,27.345,162.26666666666668,53.43,0.41,64.89792682926829,137.283125,31.692073170731707,1.65,37.9,94.62,38.8,0.84,51.41,103.61,97.46,0.81,98.59,193.7,24.424545454545456,0.4595454545454545,61.35,194.65,31.45,1.11,35.27,169.34,22.7,0.45,56.93,133.0441935483871,38.38,0.667741935483871
04-01-2025 20:00,04-01-2025 21:00,48.56,111.55,109.95,0.52,25.03,110.34,12.09,1.0,28.557142857142857,163.91111111111113,49.55,0.41,65.09512195121951,137.498,31.35487804878049,1.65,37.26,97.2,48.97,1.02,58.82,130.11,102.03,0.82,98.59,193.7,24.472121212121213,0.46545454545454545,66.36,209.84,27.24,1.07,32.87,155.36,25.85,0.51,56.03,133.64903225806452,39.12,0.6712903225806451
04-01-2025 21:00,04-01-2025 22:00,68.27,140.81,114.1,0.74,25.48,111.92,13.24,1.12,29.76928571428571,165.55555555555557,53.81,0.41,65.29231707317074,137.712875,31.01768292682927,1.65,36.87,113.62,55.31,1.13,55.86,140.36,114.63,1.63,98.59,193.7,24.51969696969697,0.4713636363636363,70.83,188.54,23.89,1.01,36.15,181.33,33.13,0.65,58.79,134.25387096774193,40.84,0.6748387096774193
04-01-2025 22:00,04-01-2025 23:00,89.53,183.87,110.64,1.01,26.87,117.03,14.0,1.19,30.98142857142857,167.20000000000002,44.14,0.41,65.48951219512195,137.92775,30.680487804878048,1.65,43.56,119.32,43.21,1.01,65.5,236.09,105.24,2.11,98.59,193.7,24.567272727272726,0.47727272727272724,74.46,183.06,27.5,1.76,41.68,223.28,42.09,0.83,70.2,134.85870967741937,44.08,0.6783870967741936
04-01-2025 23:00,05-01-2025 00:00,100.36,219.31,95.62,1.3,30.7,131.13,14.77,1.27,32.193571428571424,168.84444444444446,54.01,0.41,65.68670731707317,138.142625,30.34329268292683,1.65,43.37,120.91,72.23,1.44,73.88,369.54,77.85,2.45,98.59,193.7,24.614848484848487,0.48318181818181816,89.37,197.3,18.36,2.23,47.39,262.69,51.82,1.02,86.74,135.46354838709678,43.32,0.6819354838709678
05-01-2025 00:00,05-01-2025 01:00,109.81,264.7,88.05,1.38,35.38,148.3,15.94,1.38,33.40571428571428,170.4888888888889,43.66,0.4,65.88390243902438,138.35750000000002,30.00609756097561,1.65,49.87,125.47,62.62,1.22,90.0,433.2,107.83,1.88,98.59,193.7,24.662424242424244,0.489090909090909,114.22,209.64666666666668,17.61,2.25,54.17,328.6,48.18,0.95,87.77,136.06838709677422,54.23,0.685483870967742
05-01-2025 01:00,05-01-2025 02:00,109.41,301.76,90.18,1.68,43.54,178.06,20.59,1.85,34.61785714285714,172.13333333333333,44.29,0.4,66.0810975609756,138.572375,29.668902439024393,1.65,51.69,131.68,52.66,1.18,96.83,348.2,94.89,1.93,98.59,193.7,24.71,0.495,122.47,221.99333333333334,28.52,1.22,44.99,237.29,41.7,0.82,100.97,136.67322580645163,65.84,0.6890322580645162
05-01-2025 02:00,05-01-2025 03:00,101.24,294.59,86.59,1.76,46.96,190.7,20.51,1.84,35.83,173.77777777777777,44.06,0.4,66.27829268292683,138.78725,29.33170731707317,1.65,55.61,135.4,69.55,1.72,107.96,499.0,81.57,2.04,98.59,193.7,24.757575757575758,0.5009090909090909,118.71,234.34,18.79,1.27,42.63,210.22,40.16,0.79,109.76,137.27806451612904,57.17,0.6925806451612904
05-01-2025 03:00,05-01-2025 04:00,96.98,258.86,79.77,1.84,40.0,165.18,18.78,1.68,37.04214285714285,175.42222222222222,41.51,0.4,66.47548780487804,139.002125,28.994512195121953,1.65,61.64,152.5,67.61,1.62,118.11,623.39,76.9,2.05,98.59,193.7,24.805151515151515,0.5068181818181818,113.78,192.97,31.53,1.1,40.04,189.66,33.13,0.65,93.42,137.88290322580647,60.45,0.6961290322580646
05-01-2025 04:00,05-01-2025 05:00,101.49,252.75,79.91,1.89,32.51,141.56,18.73,1.67,38.254285714285714,177.06666666666666,43.48,0.4,66.67268292682927,139.217,28.65731707317073,1.65,56.03,149.06,60.48,1.38,142.11,538.01,85.96,1.48,98.59,193.7,24.852727272727275,0.5127272727272727,106.72,151.94,17.57,1.47,38.98,173.37,31.35,0.61,94.52,138.48774193548388,56.43,0.6996774193548387
05-01-2025 05:00,05-01-2025 06:00,107.12,262.71,82.38,1.86,28.75,125.61,17.55,1.58,39.466428571428565,178.7111111111111,45.44,0.4,66.86987804878049,139.431875,28.320121951219512,1.65,54.42,152.8,52.51,1.6,134.54,383.61,89.1,1.32,98.59,193.7,24.900303030303032,0.5186363636363636,99.66,110.91,5.7,1.46,37.81,175.81,32.19,0.63,84.56,139.0925806451613,53.81,0.7032258064516129
05-01-2025 06:00,05-01-2025 07:00,102.48,234.23,75.13,1.71,25.23,111.01,18.02,1.64,40.67857142857142,180.35555555555555,41.95,0.41,67.0670731707317,139.64675,27.982926829268294,1.65,58.41,145.98,44.88,1.55,119.0,285.89,84.26,1.19,98.59,193.7,24.94787878787879,0.5245454545454545,107.66,132.76,17.15,1.15,34.43,157.16,29.26,0.57,82.18,139.69741935483873,52.1,0.7067741935483871
05-01-2025 07:00,05-01-2025 08:00,87.26,186.58,75.0,1.55,28.0,121.17,17.47,1.54,41.89071428571428,182.0,43.76,0.41,67.26426829268293,139.861625,27.645731707317076,1.65,58.35,145.98,38.08,1.48,97.77,269.62,80.52,1.02,98.59,193.7,24.995454545454546,0.5304545454545454,98.91,121.0,13.99,1.13,35.19,157.01,27.21,0.53,77.3,140.30225806451614,51.15,0.7103225806451613
05-01-2025 08:00,05-01-2025 09:00,80.4,155.5,71.58,1.33,26.52,115.74,15.65,1.36,43.10285714285714,183.64444444444445,41.96,0.41,67.46146341463414,140.0765,27.308536585365854,1.65,62.73,153.82,37.46,1.48,90.39,207.71,91.72,0.75,98.59,193.7,25.043030303030303,0.5363636363636364,99.02,151.74,11.95,1.3,35.85,171.0,24.96,0.49,80.06,140.90709677419355,49.94,0.7138709677419355
05-01-2025 09:00,05-01-2025 10:00,80.69,149.27,75.93,1.2,23.44,104.48,13.74,1.17,44.315,185.2888888888889,38.78,0.41,67.65865853658536,140.29137500000002,26.971341463414635,1.65,59.73,152.64,53.32,1.34,81.84,197.12,77.44,0.48,98.59,193.7,25.09060606060606,0.5422727272727272,85.58,239.52,19.16,0.77,34.81,154.14,23.43,0.46,66.51,141.51193548387099,43.38,0.7174193548387097
05-01-2025 10:00,05-01-2025 11:00,71.67,159.07,46.86,1.03,27.8,120.52,12.82,1.07,45.52714285714285,186.93333333333334,39.87,0.4,67.85585365853659,140.50625,26.634146341463413,1.65,63.38,159.33,54.32,1.27,86.89,435.12,112.16,0.53,98.59,193.7,25.13818181818182,0.5481818181818181,135.36,172.11,18.93,0.65,34.7,159.56,21.03,0.41,54.9,142.1167741935484,37.39,0.7209677419354839
05-01-2025 11:00,05-01-2025 12:00,63.04,187.77,83.16,0.77,26.03,113.93,11.02,0.89,46.739285714285714,188.57777777777778,40.11,0.4,68.0530487804878,140.721125,26.296951219512195,1.65,61.27,160.82,40.63,1.05,80.83,152.44,110.06,0.55,98.59,193.7,25.185757575757577,0.554090909090909,124.64,166.24,15.27,0.4,34.7,164.74,18.91,0.37,51.64,142.7216129032258,32.67,0.724516129032258
05-01-2025 12:00,05-01-2025 13:00,62.42,201.96,42.72,0.57,24.97,110.06,10.38,0.84,47.951428571428565,190.22222222222223,49.33,0.4,68.25024390243902,140.936,25.959756097560977,1.65,58.13,143.92,30.47,0.91,87.76,164.38,71.99,0.53,98.59,193.7,25.233333333333334,0.5599999999999999,98.92,137.32,13.99,0.34,33.61,144.31,17.8,0.35,63.55,143.32645161290324,27.31,0.7280645161290322
05-01-2025 13:00,05-01-2025 14:00,68.06,193.61,40.55,0.44,24.24,107.42,11.75,0.97,49.16357142857142,191.86666666666667,46.31,0.4,68.44743902439023,141.150875,25.62256097560976,1.65,58.56,139.44,39.08,0.97,89.96,218.68,72.86,0.68,98.59,193.7,25.28090909090909,0.5659090909090909,86.76,158.94,18.5,0.49,31.59,126.9,19.35,0.38,66.9,143.93129032258065,24.06,0.7316129032258065
05-01-2025 14:00,05-01-2025 15:00,70.73,181.98,29.02,0.35,26.5,115.66,10.3,0.82,50.37571428571428,193.51111111111112,44.09,0.4,68.64463414634146,141.36575,25.28536585365854,1.65,61.88,146.01,44.47,0.88,86.76,186.34,52.79,0.6,98.59,193.7,25.328484848484848,0.5718181818181818,92.04,218.72,26.3,0.7,37.14,155.68,20.06,0.39,67.91,144.5361290322581,19.42,0.7351612903225807
05-01-2025 15:00,05-01-2025 16:00,71.98,173.43,28.3,0.27,32.31,137.0,12.31,1.02,51.58785714285714,195.15555555555557,50.72,0.4,68.84182926829268,141.580625,24.948170731707318,1.65,62.9,143.5,30.05,0.88,84.99,215.65,62.17,0.69,98.59,193.7,25.376060606060605,0.5777272727272726,116.74,241.13,23.17,0.7,36.34,164.58,19.9,0.39,64.32,145.1409677419355,21.4,0.7387096774193549
05-01-2025 16:00,05-01-2025 17:00,72.95,166.03,24.0,0.51,36.08,150.8,12.13,1.0,52.8,196.8,48.77,0.4,69.0390243902439,141.7955,24.6109756097561,1.65,63.09,149.96,27.16,0.84,81.61,144.13,43.65,0.69,98.59,193.7,25.423636363636366,0.5836363636363635,130.27,239.08499999999998,24.83,0.8,40.57,177.15,19.21,0.38,69.4,145.7458064516129,20.99,0.7422580645161291
05-01-2025 17:00,05-01-2025 18:00,69.66,152.55,28.72,0.47,33.63,141.83,8.5,0.64,47.42,181.68,44.41,0.4,69.23621951219512,142.010375,24.273780487804878,1.65,62.07,146.01,25.52,0.81,80.68,140.19,39.41,0.46,98.59,193.7,25.471212121212123,0.5895454545454545,130.61,237.04,23.18,0.74,38.81,176.73,18.65,0.36,67.81,146.35064516129034,27.36,0.7458064516129033
05-01-2025 18:00,05-01-2025 19:00,67.51,142.7,22.59,0.47,33.48,141.24,8.35,0.62,41.69,174.53,45.24,0.39,69.43341463414635,142.22525,23.93658536585366,1.65,64.4,136.7,21.99,0.81,78.32,137.23,31.65,0.32,98.59,193.7,25.51878787878788,0.5954545454545455,124.27,234.995,20.55,0.74,38.6,168.3,19.3,0.38,63.45,146.95548387096775,27.75,0.7493548387096775
05-01-2025 19:00,05-01-2025 20:00,66.43,136.88,25.57,0.47,35.17,148.41,8.65,0.66,41.85,175.55,50.84,0.4,69.63060975609756,142.440125,23.59939024390244,1.65,63.76,133.75,24.52,0.89,69.98,111.42,32.98,0.35,98.59,193.7,25.566363636363636,0.6013636363636363,122.12,232.95,19.7,0.8,37.78,167.16,21.15,0.41,61.77,147.56032258064516,26.65,0.7529032258064516
05-01-2025 20:00,05-01-2025 21:00,67.02,130.74,30.03,0.47,34.44,143.32,9.04,0.69,41.3,165.59,49.09,0.4,69.82780487804878,142.655,23.262195121951223,1.65,63.86,135.44,29.66,1.01,65.26,127.66,36.92,0.34,98.59,193.7,25.613939393939397,0.6072727272727272,130.95,233.65,19.98,0.95,39.61,170.36,21.66,0.43,63.92,148.1651612903226,27.08,0.7564516129032258
05-01-2025 21:00,05-01-2025 22:00,70.41,130.26,32.75,0.49,32.85,138.96,11.31,0.99,39.86,165.86,49.05,0.4,70.025,142.869875,22.925,1.65,58.98,135.89,35.38,1.08,65.38,122.0,49.31,0.59,98.59,193.7,25.661515151515154,0.613181818181818,142.1,234.05,23.57,1.51,41.17,175.23,21.56,0.42,63.23,148.77,29.9,0.76
05-01-2025 22:00,05-01-2025 23:00,70.83,127.85,34.42,0.48,29.54,126.76,11.68,0.96,35.18,144.06,46.15,0.4,70.22219512195122,143.08475,22.587804878048782,1.65,60.94,131.3,32.25,1.0,63.62,128.1,53.7,0.7,98.59,193.7,25.70909090909091,0.619090909090909,145.87,243.38,22.19,1.1,38.57,167.32,21.57,0.42,64.29,151.92,27.18,0.76
05-01-2025 23:00,06-01-2025 00:00,66.19,121.04,39.46,0.51,26.75,116.56,11.53,0.95,33.68,145.55,46.88,0.4,70.41939024390244,143.299625,22.25060975609756,1.65,56.17,124.59,20.86,0.91,60.25,131.59,64.42,0.7,98.59,193.7,25.756666666666668,0.625,141.48,218.07,19.59,0.98,37.76,162.93,21.56,0.42,76.73,148.04,31.39,0.76
06-01-2025 00:00,06-01-2025 01:00,63.61,115.23,24.2,0.49,24.85,109.6,10.29,0.82,33.6,140.74,50.99,0.4,70.61658536585365,143.5145,21.913414634146342,1.65,52.75,113.87,26.38,0.92,61.78,127.44,40.11,0.57,98.59,193.7,25.804242424242425,0.6309090909090909,131.16,193.54,17.29,0.98,36.38,152.94,20.7,0.41,63.81,147.56,29.58,0.76
06-01-2025 01:00,06-01-2025 02:00,60.98,108.39,27.69,0.48,24.26,107.46,8.48,0.64,31.39,128.99,52.53,0.4,70.81378048780488,143.729375,21.576219512195124,1.65,54.59,106.97,26.97,0.9,64.92,126.52,43.34,0.48,98.59,193.7,25.85181818181818,0.6368181818181817,137.52,182.06,16.83,0.73,36.75,147.96,19.51,0.38,57.25,137.08,31.53,0.76
06-01-2025 02:00,06-01-2025 03:00,55.96,101.15,39.35,0.46,22.84,102.26,7.96,0.59,28.59,120.48,44.98,0.4,71.0109756097561,143.94425,21.239024390243905,1.65,50.94,111.56,19.55,0.79,67.66,144.3,55.46,0.36,98.59,193.7,25.89939393939394,0.6427272727272726,127.05,159.52,14.75,0.68,32.7,129.12,18.73,0.36,55.18,126.38,32.07,0.76
06-01-2025 03:00,06-01-2025 04:00,50.4,97.71,60.72,0.46,22.57,101.24,7.41,0.53,28.31,124.05,43.45,0.4,71.20817073170731,144.159125,20.901829268292687,1.65,48.46,109.46,15.66,0.72,64.17,129.97,58.41,0.31,98.59,193.7,25.9469696969697,0.6486363636363636,108.24,142.88,12.86,0.49,31.48,125.31,17.4,0.34,53.95,121.96,32.19,0.76
06-01-2025 04:00,06-01-2025 05:00,50.82,98.36,56.39,0.47,21.35,96.78,7.08,0.5,31.23,119.12,45.74,0.4,71.40536585365854,144.374,20.564634146341465,1.65,44.76,93.59,13.07,0.69,64.65,147.67,55.9,0.3,98.59,193.7,25.994545454545456,0.6545454545454545,100.94,117.7,10.18,0.34,31.4,120.96,16.79,0.33,54.99,120.27,31.04,0.76
06-01-2025 05:00,06-01-2025 06:00,50.44,97.06,41.53,0.46,21.87,98.72,7.83,0.57,30.43,112.52,44.09,0.41,71.60256097560975,144.588875,20.227439024390247,1.65,43.48,84.16,17.5,0.69,55.85,135.11,52.56,0.42,98.59,193.7,26.042121212121213,0.6604545454545454,90.72,106.63,14.78,0.4,31.4,122.93,16.93,0.33,55.07,121.85,30.81,0.76
06-01-2025 06:00,06-01-2025 07:00,49.61,97.49,62.35,0.47,20.23,92.72,9.95,0.79,28.42,112.63,49.66,0.4,71.79975609756097,144.80375,19.890243902439025,1.65,40.77,76.0,15.91,0.7,54.85,134.5,62.37,0.52,98.59,193.7,26.08969696969697,0.6663636363636363,90.67,108.09,12.73,0.3,30.31,120.81,17.4,0.34,53.39,121.48,31.16,0.76
06-01-2025 07:00,06-01-2025 08:00,60.78,118.05,63.92,0.54,19.36,89.51,9.59,0.75,29.44,123.51,49.38,0.41,71.9969512195122,145.01862500000001,19.553048780487806,1.65,43.08,71.37,28.42,0.78,53.46,123.25,69.77,0.67,98.59,193.7,26.13727272727273,0.6722727272727271,89.45,113.65,11.93,0.33,30.75,127.09,19.45,0.38,56.37,124.03,32.91,0.76
06-01-2025 08:00,06-01-2025 09:00,72.75,140.88,51.43,0.56,20.68,94.31,14.11,1.2,32.8,151.8,36.57,0.4,72.19414634146341,145.2335,19.215853658536588,1.65,44.16,90.31,27.3,0.8,57.14,149.74,68.74,0.6,98.59,193.7,26.184848484848487,0.6781818181818181,87.12,123.07,13.77,0.32,33.52,153.06,21.31,0.42,57.98,149.62,33.09,0.76
06-01-2025 09:00,06-01-2025 10:00,68.81,138.6,65.64,0.57,23.48,103.32,12.13,1.0,31.54,152.32,46.75,0.4,72.39134146341463,145.448375,18.878658536585366,1.65,44.75,98.47,33.38,0.89,58.93,150.5,88.49,0.57,98.59,193.7,26.232424242424244,0.6840909090909091,87.92,128.97,13.54,0.33,35.98,166.19,22.01,0.43,56.94,154.69,32.0,0.76
06-01-2025 10:00,06-01-2025 11:00,63.34,137.97,56.51,0.57,23.14,104.71,7.55,0.55,31.2,143.64,38.16,0.41,72.58853658536586,145.66325,18.541463414634148,1.65,45.42,113.37,26.88,0.83,67.0,155.32,68.59,0.51,98.59,193.7,26.28,0.69,87.44,127.3,12.14,0.3,37.29,172.19,20.34,0.4,55.75,149.12,29.37,0.76
06-01-2025 11:00,06-01-2025 12:00,60.93,142.89,77.35,0.57,23.47,104.57,7.33,0.53,32.46,153.05,39.08,0.41,72.78573170731707,145.878125,18.20426829268293,1.65,44.42,109.81,21.96,0.78,68.95,187.48,72.09,0.52,98.59,193.7,30.41,0.565,84.7,135.95,11.56,0.31,36.85,169.39,18.64,0.36,54.83,144.6,24.63,0.76
06-01-2025 12:00,06-01-2025 13:00,60.13,143.42,30.39,0.53,21.94,98.94,6.88,0.48,31.86,164.58,37.7,0.4,72.9829268292683,146.093,17.867073170731707,1.65,42.98,99.64,19.61,0.74,67.38,180.83,57.9,0.45,98.59,193.7,28.48,0.44,82.44,140.29,12.47,0.31,34.07,156.21,17.89,0.35,51.96,133.08,20.78,0.76
06-01-2025 13:00,06-01-2025 14:00,60.46,140.59,20.73,0.44,23.79,105.71,7.35,0.53,33.18,169.81,43.45,0.4,73.1801219512195,146.307875,17.52987804878049,1.65,43.39,109.28,23.43,0.75,68.3,173.8,45.98,0.53,98.59,193.7,28.01,0.52,74.31,125.3,12.67,0.3,34.62,163.0,18.64,0.37,52.9,148.41,20.08,0.76
06-01-2025 14:00,06-01-2025 15:00,57.43,133.7,24.39,0.39,24.76,109.28,10.15,0.81,30.14,151.31,37.67,0.4,73.37731707317073,146.52275,17.19268292682927,1.65,44.09,116.6,30.68,0.77,66.11,157.46,43.61,0.52,98.59,193.7,27.61,0.41,94.66,163.71,11.95,0.31,33.07,159.46,18.98,0.37,52.41,148.52,17.8,0.76
06-01-2025 15:00,06-01-2025 16:00,54.73,127.38,22.31,0.36,25.16,110.78,9.15,0.7,30.77,140.47,46.82,0.39,73.57451219512195,146.737625,16.855487804878052,1.65,47.52,122.12,27.85,0.76,52.72,156.95,36.23,0.52,98.59,193.7,23.68,0.35,87.47,158.82,16.41,0.47,32.63,168.34,17.23,0.34,52.09,146.48,15.94,0.76
06-01-2025 16:00,06-01-2025 17:00,52.97,121.63,21.63,0.38,27.47,119.26,9.96,0.79,30.51,140.92,40.29,0.39,73.77170731707317,146.9525,16.51829268292683,1.65,43.92,118.2,25.53,0.74,52.72,148.49,31.84,0.54,98.59,193.7,30.78,0.38,91.15,178.36,20.14,0.87,32.33,173.27,16.6,0.33,52.91,148.08,19.39,0.76
06-01-2025 17:00,06-01-2025 18:00,50.7,113.46,26.2,0.37,27.45,119.16,10.18,0.81,28.4,137.21,46.41,0.4,73.96890243902439,147.167375,16.181097560975612,1.65,41.01,118.26,23.55,0.72,53.59,135.1,34.71,0.46,98.59,193.7,17.55,0.5,93.97,214.66,22.21,0.69,33.12,155.99,17.54,0.34,51.29,139.77,20.66,0.76
